01034,穀類,1047,メロンパン,メロンパン,ロールパン,1,0,316,1125,30.7,10.1,9,48.6,1.6,490,110,44,22,97,0.7,0.8,0.12,0,15,1,0.1,0.6 ,0,0.1,0.06,1.3,0.03,0,38,0.61,0,0,0,0,0,1,1,2
01034,穀類,1050,ロールパン,ロールパン,ロールパン,1,0,316,1322,30.7,10.1,9,48.6,1.6,490,110,44,22,97,0.7,0.8,0.12,0,15,1,0.1,0.6 ,0,0.1,0.06,1.3,0.03,0,38,0.61,0,0,0,0,0,1,1,2
01035,穀類,1043,クロワッサン,クロワッサン,クロワッサン,1,0,448,1874,20,7.9,26.8,43.9,1.4,470,90,21,17,67,0.6,0.6,0.1,0,69,6,0.1,2.6 ,0,0.08,0.03,1,0.03,0,33,0.44,0,0,0,0,0,0.9,0.9,1.8
01036,穀類,1042,いんぐりっしゅまふぃん,イングリッシュマッフィン,イングリッシュマフィン,1,0,228,954,46,8.1,3.6,40.8,1.5,480,84,53,19,96,0.9,0.8,0.12,0,0,0,0,0.3 ,0,0.15,0.08,1.2,0.05,0,23,0.32,0,0,0,0,0,0.2,1,1.2
01037,穀類,1046,なん,ナン,ナン,1,0,262,1096,37.2,10.3,3.4,47.6,1.5,530,97,11,22,77,0.8,0.7,0.11,0,0,0,0,0.7 ,0,0.13,0.06,1.3,0.05,0,36,0.55,0,0.53,1.46,1,0,0.8,1.2,2
01038,穀類,140,,,うどん 生,1,0,270,1130,33.5,6.1,0.6,56.8,3,1000,90,18,13,49,0.3,0.3,0.08,0,0,0,0,0.3 ,0,0.09,0.03,0.6,0.03,0,5,0.36,0,0.14,0.05,0.3,0,0.5,0.7,1.2
01039,穀類,139,ゆでうどん,ゆでうどん,うどん ゆで,1,0,105,439,75,2.6,0.4,21.6,0.4,120,9,6,6,18,0.2,0.1,0.04,0,0,0,0,0.1 ,0,0.02,0.01,0.2,0.01,0,2,0.13,0,0.09,0.04,0.2,0,0.2,0.6,0.8
01040,穀類,1553,,,学校給食用ゆでめん,1,0,149,623,65,5.2,0.5,29.1,0.2,13,12,10,12,42,0.5,0.3,0.09,0,0,,,0.1 ,0,0.16,0.07,0.4,0.02,0,4,0.18,0,0.12,0.04,0.25,0,0.6,0.9,1.5
01041,穀類,1555,干うどん,ほしうどん,干しうどん 乾燥,1,0,348,1456,13.5,8.5,1.1,71.9,5,1700,130,17,19,70,0.6,0.4,0.11,0,0,0,0,0.4 ,0,0.08,0.02,0.9,0.04,0,9,0.45,0,0.25,0.1,0.56,0,0.6,1.8,2.4
01042,穀類,1554,,,干しうどん ゆで,1,0,126,527,70,3.1,0.5,25.8,0.6,210,14,7,4,24,0.2,0.1,0.04,0,0,0,0,0.1 ,0,0.02,0.01,0.2,0.01,0,2,0.14,0,0.12,0.04,0.25,0,0.3,0.4,0.7
